Player,Action,Destination,Depth,Value
Confederacy,Paratroop Drop,BB,2,113.0
Union,Paratroop Drop,X,3,105.0
Confederacy,Paratroop Drop,BB,2,113.0
Union,Paratroop Drop,Y,3,21.0
Confederacy,Paratroop Drop,BB,2,113.0
Union,Paratroop Drop,Z,3,46.0
Confederacy,Paratroop Drop,BB,2,113.0
Union,Paratroop Drop,B,1,83.0
Confederacy,Paratroop Drop,BC,2,-Infinity
Union,Force March,F,3,12.0
Confederacy,Paratroop Drop,BC,2,12.0
Union,Force March,G,3,11.0
Confederacy,Paratroop Drop,BC,2,12.0
Union,Force March,P,3,23.0
Confederacy,Paratroop Drop,BC,2,23.0
Union,Force March,U,3,29.0
Confederacy,Paratroop Drop,BC,2,29.0
Union,Paratroop Drop,A,3,12.0
Confederacy,Paratroop Drop,BC,2,29.0
Union,Paratroop Drop,AA,3,-14.0
Confederacy,Paratroop Drop,BC,2,29.0
Union,Paratroop Drop,AB,3,-38.0
Confederacy,Paratroop Drop,BC,2,29.0
Union,Paratroop Drop,AC,3,17.0
Confederacy,Paratroop Drop,BC,2,29.0
Union,Paratroop Drop,AD,3,-30.0
Confederacy,Paratroop Drop,BC,2,29.0
Union,Paratroop Drop,BA,3,-25.0
Confederacy,Paratroop Drop,BC,2,29.0
Union,Paratroop Drop,BB,3,-13.0
Confederacy,Paratroop Drop,BC,2,29.0
Union,Paratroop Drop,BD,3,5.0
Confederacy,Paratroop Drop,BC,2,29.0
Union,Paratroop Drop,C,3,44.0
Confederacy,Paratroop Drop,BC,2,44.0
Union,Paratroop Drop,D,3,-3.0
Confederacy,Paratroop Drop,BC,2,44.0
Union,Paratroop Drop,E,3,16.0
Confederacy,Paratroop Drop,BC,2,44.0
Union,Paratroop Drop,F,3,12.0
Confederacy,Paratroop Drop,BC,2,44.0
Union,Paratroop Drop,G,3,11.0
Confederacy,Paratroop Drop,BC,2,44.0
Union,Paratroop Drop,H,3,4.0
Confederacy,Paratroop Drop,BC,2,44.0
Union,Paratroop Drop,I,3,48.0
Confederacy,Paratroop Drop,BC,2,48.0
Union,Paratroop Drop,J,3,-13.0
Confederacy,Paratroop Drop,BC,2,48.0
Union,Paratroop Drop,K,3,55.0
Confederacy,Paratroop Drop,BC,2,55.0
Union,Paratroop Drop,L,3,59.0
Confederacy,Paratroop Drop,BC,2,59.0
Union,Paratroop Drop,M,3,-34.0
Confederacy,Paratroop Drop,BC,2,59.0
Union,Paratroop Drop,N,3,11.0
Confederacy,Paratroop Drop,BC,2,59.0
Union,Paratroop Drop,O,3,5.0
Confederacy,Paratroop Drop,BC,2,59.0
Union,Paratroop Drop,P,3,23.0
Confederacy,Paratroop Drop,BC,2,59.0
Union,Paratroop Drop,Q,3,17.0
Confederacy,Paratroop Drop,BC,2,59.0
Union,Paratroop Drop,R,3,18.0
Confederacy,Paratroop Drop,BC,2,59.0
Union,Paratroop Drop,S,3,-22.0
Confederacy,Paratroop Drop,BC,2,59.0
Union,Paratroop Drop,T,3,43.0
Confederacy,Paratroop Drop,BC,2,59.0
Union,Paratroop Drop,U,3,29.0
Confederacy,Paratroop Drop,BC,2,59.0
Union,Paratroop Drop,V,3,15.0
Confederacy,Paratroop Drop,BC,2,59.0
Union,Paratroop Drop,W,3,-9.0
Confederacy,Paratroop Drop,BC,2,59.0
Union,Paratroop Drop,X,3,51.0
Confederacy,Paratroop Drop,BC,2,59.0
Union,Paratroop Drop,Y,3,-33.0
Confederacy,Paratroop Drop,BC,2,59.0
Union,Paratroop Drop,Z,3,-8.0
Confederacy,Paratroop Drop,BC,2,59.0
Union,Paratroop Drop,B,1,59.0
Confederacy,Paratroop Drop,BD,2,-Infinity
Union,Force March,F,3,48.0
Confederacy,Paratroop Drop,BD,2,48.0
Union,Force March,G,3,47.0
Confederacy,Paratroop Drop,BD,2,48.0
Union,Force March,P,3,59.0
Confederacy,Paratroop Drop,BD,2,59.0
Union,Force March,U,3,65.0
Confederacy,Paratroop Drop,BD,2,65.0
Union,Paratroop Drop,A,3,48.0
Confederacy,Paratroop Drop,BD,2,65.0
Union,Paratroop Drop,AA,3,22.0
Confederacy,Paratroop Drop,BD,2,65.0
Union,Paratroop Drop,AB,3,-2.0
Confederacy,Paratroop Drop,BD,2,65.0
Union,Paratroop Drop,AC,3,53.0
Confederacy,Paratroop Drop,BD,2,65.0
Union,Paratroop Drop,AD,3,6.0
Confederacy,Paratroop Drop,BD,2,65.0
Union,Paratroop Drop,BA,3,11.0
Confederacy,Paratroop Drop,BD,2,65.0
Union,Paratroop Drop,BB,3,23.0
Confederacy,Paratroop Drop,BD,2,65.0
Union,Paratroop Drop,BC,3,77.0
Confederacy,Paratroop Drop,BD,2,77.0
Union,Paratroop Drop,C,3,80.0
Confederacy,Paratroop Drop,BD,2,80.0
Union,Paratroop Drop,D,3,33.0
Confederacy,Paratroop Drop,BD,2,80.0
Union,Paratroop Drop,E,3,52.0
Confederacy,Paratroop Drop,BD,2,80.0
Union,Paratroop Drop,F,3,48.0
Confederacy,Paratroop Drop,BD,2,80.0
Union,Paratroop Drop,G,3,47.0
Confederacy,Paratroop Drop,BD,2,80.0
Union,Paratroop Drop,H,3,40.0
Confederacy,Paratroop Drop,BD,2,80.0
Union,Paratroop Drop,I,3,84.0
Confederacy,Paratroop Drop,BD,2,84.0
Union,Paratroop Drop,J,3,23.0
Confederacy,Paratroop Drop,BD,2,84.0
Union,Paratroop Drop,K,3,91.0
Confederacy,Paratroop Drop,BD,2,91.0
Union,Paratroop Drop,L,3,95.0
Confederacy,Paratroop Drop,BD,2,95.0
Union,Paratroop Drop,M,3,2.0
Confederacy,Paratroop Drop,BD,2,95.0
Union,Paratroop Drop,N,3,47.0
Confederacy,Paratroop Drop,BD,2,95.0
Union,Paratroop Drop,O,3,41.0
Confederacy,Paratroop Drop,BD,2,95.0
Union,Paratroop Drop,P,3,59.0
Confederacy,Paratroop Drop,BD,2,95.0
Union,Paratroop Drop,Q,3,53.0
Confederacy,Paratroop Drop,BD,2,95.0
Union,Paratroop Drop,R,3,54.0
Confederacy,Paratroop Drop,BD,2,95.0
Union,Paratroop Drop,S,3,14.0
Confederacy,Paratroop Drop,BD,2,95.0
Union,Paratroop Drop,T,3,79.0
Confederacy,Paratroop Drop,BD,2,95.0
Union,Paratroop Drop,U,3,65.0
Confederacy,Paratroop Drop,BD,2,95.0
Union,Paratroop Drop,V,3,51.0
Confederacy,Paratroop Drop,BD,2,95.0
Union,Paratroop Drop,W,3,27.0
Confederacy,Paratroop Drop,BD,2,95.0
Union,Paratroop Drop,X,3,87.0
Confederacy,Paratroop Drop,BD,2,95.0
Union,Paratroop Drop,Y,3,3.0
Confederacy,Paratroop Drop,BD,2,95.0
Union,Paratroop Drop,Z,3,28.0
Confederacy,Paratroop Drop,BD,2,95.0
Union,Paratroop Drop,B,1,59.0
Confederacy,Paratroop Drop,C,2,-Infinity
Union,Force March,F,3,9.0
Confederacy,Paratroop Drop,C,2,9.0
Union,Force March,G,3,8.0
Confederacy,Paratroop Drop,C,2,9.0
Union,Force March,P,3,186.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Force March,U,3,26.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,A,3,9.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,AA,3,-17.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,AB,3,-41.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,AC,3,14.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,AD,3,-33.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,BA,3,-28.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,BB,3,-16.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,BC,3,38.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,BD,3,2.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,D,3,-6.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,E,3,13.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,F,3,9.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,G,3,8.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,H,3,1.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,I,3,45.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,J,3,-16.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,K,3,52.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,L,3,56.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,M,3,-37.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,N,3,8.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,O,3,2.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,P,3,20.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,Q,3,14.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,R,3,15.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,S,3,-25.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,T,3,40.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,U,3,26.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,V,3,12.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,W,3,-12.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,X,3,48.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,Y,3,-36.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,Z,3,-11.0
Confederacy,Paratroop Drop,C,2,186.0
Union,Paratroop Drop,B,1,59.0
Confederacy,Paratroop Drop,D,2,-Infinity
Union,Force March,F,3,56.0
Confederacy,Paratroop Drop,D,2,56.0
Union,Force March,G,3,55.0
Confederacy,Paratroop Drop,D,2,56.0
Union,Force March,P,3,67.0
Confederacy,Paratroop Drop,D,2,67.0
Union,Force March,U,3,73.0
Confederacy,Paratroop Drop,D,2,73.0
Union,Paratroop Drop,A,3,56.0
Confederacy,Paratroop Drop,D,2,73.0
Union,Paratroop Drop,AA,3,30.0
Confederacy,Paratroop Drop,D,2,73.0
Union,Paratroop Drop,AB,3,6.0
Confederacy,Paratroop Drop,D,2,73.0
Union,Paratroop Drop,AC,3,61.0
Confederacy,Paratroop Drop,D,2,73.0
Union,Paratroop Drop,AD,3,14.0
Confederacy,Paratroop Drop,D,2,73.0
Union,Paratroop Drop,BA,3,19.0
Confederacy,Paratroop Drop,D,2,73.0
Union,Paratroop Drop,BB,3,31.0
Confederacy,Paratroop Drop,D,2,73.0
Union,Paratroop Drop,BC,3,85.0
Confederacy,Paratroop Drop,D,2,85.0
Union,Paratroop Drop,BD,3,49.0
Confederacy,Paratroop Drop,D,2,85.0
Union,Paratroop Drop,C,3,88.0
Confederacy,Paratroop Drop,D,2,88.0
Union,Paratroop Drop,E,3,60.0
Confederacy,Paratroop Drop,D,2,88.0
Union,Paratroop Drop,F,3,56.0
Confederacy,Paratroop Drop,D,2,88.0
Union,Paratroop Drop,G,3,55.0
Confederacy,Paratroop Drop,D,2,88.0
Union,Paratroop Drop,H,3,48.0
Confederacy,Paratroop Drop,D,2,88.0
Union,Paratroop Drop,I,3,92.0
Confederacy,Paratroop Drop,D,2,92.0
Union,Paratroop Drop,J,3,31.0
Confederacy,Paratroop Drop,D,2,92.0
Union,Paratroop Drop,K,3,99.0
Confederacy,Paratroop Drop,D,2,99.0
Union,Paratroop Drop,L,3,103.0
Confederacy,Paratroop Drop,D,2,103.0
Union,Paratroop Drop,M,3,10.0
Confederacy,Paratroop Drop,D,2,103.0
Union,Paratroop Drop,N,3,55.0
Confederacy,Paratroop Drop,D,2,103.0
Union,Paratroop Drop,O,3,49.0
Confederacy,Paratroop Drop,D,2,103.0
Union,Paratroop Drop,P,3,67.0
Confederacy,Paratroop Drop,D,2,103.0
Union,Paratroop Drop,Q,3,61.0
Confederacy,Paratroop Drop,D,2,103.0
Union,Paratroop Drop,R,3,62.0
Confederacy,Paratroop Drop,D,2,103.0
Union,Paratroop Drop,S,3,22.0
Confederacy,Paratroop Drop,D,2,103.0
Union,Paratroop Drop,T,3,87.0
Confederacy,Paratroop Drop,D,2,103.0
Union,Paratroop Drop,U,3,73.0
Confederacy,Paratroop Drop,D,2,103.0
Union,Paratroop Drop,V,3,59.0
Confederacy,Paratroop Drop,D,2,103.0
Union,Paratroop Drop,W,3,35.0
Confederacy,Paratroop Drop,D,2,103.0
Union,Paratroop Drop,X,3,95.0
Confederacy,Paratroop Drop,D,2,103.0
Union,Paratroop Drop,Y,3,11.0
Confederacy,Paratroop Drop,D,2,103.0
Union,Paratroop Drop,Z,3,36.0
Confederacy,Paratroop Drop,D,2,103.0
Union,Paratroop Drop,B,1,59.0
Confederacy,Paratroop Drop,E,2,-Infinity
Union,Force March,F,3,37.0
Confederacy,Paratroop Drop,E,2,37.0
Union,Force March,G,3,36.0
Confederacy,Paratroop Drop,E,2,37.0
Union,Force March,P,3,48.0
Confederacy,Paratroop Drop,E,2,48.0
Union,Force March,U,3,54.0
Confederacy,Paratroop Drop,E,2,54.0
Union,Paratroop Drop,A,3,37.0
Confederacy,Paratroop Drop,E,2,54.0
Union,Paratroop Drop,AA,3,11.0
Confederacy,Paratroop Drop,E,2,54.0
Union,Paratroop Drop,AB,3,-13.0
Confederacy,Paratroop Drop,E,2,54.0
Union,Paratroop Drop,AC,3,42.0
Confederacy,Paratroop Drop,E,2,54.0
Union,Paratroop Drop,AD,3,-5.0
Confederacy,Paratroop Drop,E,2,54.0
Union,Paratroop Drop,BA,3,0.0
Confederacy,Paratroop Drop,E,2,54.0
Union,Paratroop Drop,BB,3,12.0
Confederacy,Paratroop Drop,E,2,54.0
Union,Paratroop Drop,BC,3,66.0
Confederacy,Paratroop Drop,E,2,66.0
Union,Paratroop Drop,BD,3,30.0
Confederacy,Paratroop Drop,E,2,66.0
Union,Paratroop Drop,C,3,69.0
Confederacy,Paratroop Drop,E,2,69.0
Union,Paratroop Drop,D,3,22.0
Confederacy,Paratroop Drop,E,2,69.0
Union,Paratroop Drop,F,3,37.0
Confederacy,Paratroop Drop,E,2,69.0
Union,Paratroop Drop,G,3,36.0
Confederacy,Paratroop Drop,E,2,69.0
Union,Paratroop Drop,H,3,29.0
Confederacy,Paratroop Drop,E,2,69.0
Union,Paratroop Drop,I,3,73.0
Confederacy,Paratroop Drop,E,2,73.0
Union,Paratroop Drop,J,3,12.0
Confederacy,Paratroop Drop,E,2,73.0
Union,Paratroop Drop,K,3,80.0
Confederacy,Paratroop Drop,E,2,80.0
Union,Paratroop Drop,L,3,84.0
Confederacy,Paratroop Drop,E,2,84.0
Union,Paratroop Drop,M,3,-9.0
Confederacy,Paratroop Drop,E,2,84.0
Union,Paratroop Drop,N,3,36.0
Confederacy,Paratroop Drop,E,2,84.0
Union,Paratroop Drop,O,3,30.0
Confederacy,Paratroop Drop,E,2,84.0
Union,Paratroop Drop,P,3,48.0
Confederacy,Paratroop Drop,E,2,84.0
Union,Paratroop Drop,Q,3,42.0
Confederacy,Paratroop Drop,E,2,84.0
Union,Paratroop Drop,R,3,43.0
Confederacy,Paratroop Drop,E,2,84.0
Union,Paratroop Drop,S,3,3.0
Confederacy,Paratroop Drop,E,2,84.0
Union,Paratroop Drop,T,3,68.0
Confederacy,Paratroop Drop,E,2,84.0
Union,Paratroop Drop,U,3,54.0
Confederacy,Paratroop Drop,E,2,84.0
Union,Paratroop Drop,V,3,40.0
Confederacy,Paratroop Drop,E,2,84.0
Union,Paratroop Drop,W,3,16.0
Confederacy,Paratroop Drop,E,2,84.0
Union,Paratroop Drop,X,3,76.0
Confederacy,Paratroop Drop,E,2,84.0
Union,Paratroop Drop,Y,3,-8.0
Confederacy,Paratroop Drop,E,2,84.0
Union,Paratroop Drop,Z,3,17.0
Confederacy,Paratroop Drop,E,2,84.0
Union,Paratroop Drop,B,1,59.0
Confederacy,Paratroop Drop,F,2,-Infinity
Union,Force March,G,3,40.0
Confederacy,Paratroop Drop,F,2,40.0
Union,Force March,P,3,52.0
Confederacy,Paratroop Drop,F,2,52.0
Union,Force March,U,3,58.0
Confederacy,Paratroop Drop,F,2,58.0
Union,Paratroop Drop,A,3,41.0
Confederacy,Paratroop Drop,F,2,58.0
Union,Paratroop Drop,AA,3,15.0
Confederacy,Paratroop Drop,F,2,58.0
Union,Paratroop Drop,AB,3,-9.0
Confederacy,Paratroop Drop,F,2,58.0
Union,Paratroop Drop,AC,3,46.0
Confederacy,Paratroop Drop,F,2,58.0
Union,Paratroop Drop,AD,3,-1.0
Confederacy,Paratroop Drop,F,2,58.0
Union,Paratroop Drop,BA,3,4.0
Confederacy,Paratroop Drop,F,2,58.0
Union,Paratroop Drop,BB,3,16.0
Confederacy,Paratroop Drop,F,2,58.0
Union,Paratroop Drop,BC,3,70.0
Confederacy,Paratroop Drop,F,2,70.0
Union,Paratroop Drop,BD,3,34.0
Confederacy,Paratroop Drop,F,2,70.0
Union,Paratroop Drop,C,3,73.0
Confederacy,Paratroop Drop,F,2,73.0
Union,Paratroop Drop,D,3,26.0
Confederacy,Paratroop Drop,F,2,73.0
Union,Paratroop Drop,E,3,45.0
Confederacy,Paratroop Drop,F,2,73.0
Union,Paratroop Drop,G,3,40.0
Confederacy,Paratroop Drop,F,2,73.0
Union,Paratroop Drop,H,3,33.0
Confederacy,Paratroop Drop,F,2,73.0
Union,Paratroop Drop,I,3,77.0
Confederacy,Paratroop Drop,F,2,77.0
Union,Paratroop Drop,J,3,16.0
Confederacy,Paratroop Drop,F,2,77.0
Union,Paratroop Drop,K,3,84.0
Confederacy,Paratroop Drop,F,2,84.0
Union,Paratroop Drop,L,3,88.0
Confederacy,Paratroop Drop,F,2,88.0
Union,Paratroop Drop,M,3,-5.0
Confederacy,Paratroop Drop,F,2,88.0
Union,Paratroop Drop,N,3,40.0
Confederacy,Paratroop Drop,F,2,88.0
Union,Paratroop Drop,O,3,34.0
Confederacy,Paratroop Drop,F,2,88.0
Union,Paratroop Drop,P,3,52.0
Confederacy,Paratroop Drop,F,2,88.0
Union,Paratroop Drop,Q,3,46.0
Confederacy,Paratroop Drop,F,2,88.0
Union,Paratroop Drop,R,3,47.0
Confederacy,Paratroop Drop,F,2,88.0
Union,Paratroop Drop,S,3,7.0
Confederacy,Paratroop Drop,F,2,88.0
Union,Paratroop Drop,T,3,72.0
Confederacy,Paratroop Drop,F,2,88.0
Union,Paratroop Drop,U,3,58.0
Confederacy,Paratroop Drop,F,2,88.0
Union,Paratroop Drop,V,3,44.0
Confederacy,Paratroop Drop,F,2,88.0
Union,Paratroop Drop,W,3,20.0
Confederacy,Paratroop Drop,F,2,88.0
Union,Paratroop Drop,X,3,80.0
Confederacy,Paratroop Drop,F,2,88.0
Union,Paratroop Drop,Y,3,-4.0
Confederacy,Paratroop Drop,F,2,88.0
Union,Paratroop Drop,Z,3,21.0
Confederacy,Paratroop Drop,F,2,88.0
Union,Paratroop Drop,B,1,59.0
Confederacy,Paratroop Drop,G,2,-Infinity
Union,Force March,F,3,42.0
Confederacy,Paratroop Drop,G,2,42.0
Union,Force March,P,3,53.0
Confederacy,Paratroop Drop,G,2,53.0
Union,Force March,U,3,59.0
Confederacy,Paratroop Drop,G,2,59.0
Union,Paratroop Drop,A,3,42.0
Confederacy,Paratroop Drop,G,2,59.0
Union,Paratroop Drop,AA,3,16.0
Confederacy,Paratroop Drop,G,2,59.0
Union,Paratroop Drop,AB,3,-8.0
Confederacy,Paratroop Drop,G,2,59.0
Union,Paratroop Drop,AC,3,47.0
Confederacy,Paratroop Drop,G,2,59.0
Union,Paratroop Drop,AD,3,0.0
Confederacy,Paratroop Drop,G,2,59.0
Union,Paratroop Drop,BA,3,5.0
Confederacy,Paratroop Drop,G,2,59.0
Union,Paratroop Drop,BB,3,17.0
Confederacy,Paratroop Drop,G,2,59.0
Union,Paratroop Drop,BC,3,71.0
Confederacy,Paratroop Drop,G,2,71.0
Union,Paratroop Drop,BD,3,35.0
Confederacy,Paratroop Drop,G,2,71.0
Union,Paratroop Drop,C,3,74.0
Confederacy,Paratroop Drop,G,2,74.0
Union,Paratroop Drop,D,3,27.0
Confederacy,Paratroop Drop,G,2,74.0
Union,Paratroop Drop,E,3,46.0
Confederacy,Paratroop Drop,G,2,74.0
Union,Paratroop Drop,F,3,42.0
Confederacy,Paratroop Drop,G,2,74.0
Union,Paratroop Drop,H,3,34.0
Confederacy,Paratroop Drop,G,2,74.0
Union,Paratroop Drop,I,3,78.0
Confederacy,Paratroop Drop,G,2,78.0
Union,Paratroop Drop,J,3,17.0
Confederacy,Paratroop Drop,G,2,78.0
Union,Paratroop Drop,K,3,85.0
Confederacy,Paratroop Drop,G,2,85.0
Union,Paratroop Drop,L,3,89.0
Confederacy,Paratroop Drop,G,2,89.0
Union,Paratroop Drop,M,3,-4.0
Confederacy,Paratroop Drop,G,2,89.0
Union,Paratroop Drop,N,3,41.0
Confederacy,Paratroop Drop,G,2,89.0
Union,Paratroop Drop,O,3,35.0
Confederacy,Paratroop Drop,G,2,89.0
Union,Paratroop Drop,P,3,53.0
Confederacy,Paratroop Drop,G,2,89.0
Union,Paratroop Drop,Q,3,47.0
Confederacy,Paratroop Drop,G,2,89.0
Union,Paratroop Drop,R,3,48.0
Confederacy,Paratroop Drop,G,2,89.0
Union,Paratroop Drop,S,3,8.0
Confederacy,Paratroop Drop,G,2,89.0
Union,Paratroop Drop,T,3,73.0
Confederacy,Paratroop Drop,G,2,89.0
Union,Paratroop Drop,U,3,59.0
Confederacy,Paratroop Drop,G,2,89.0
Union,Paratroop Drop,V,3,45.0
Confederacy,Paratroop Drop,G,2,89.0
Union,Paratroop Drop,W,3,21.0
Confederacy,Paratroop Drop,G,2,89.0
Union,Paratroop Drop,X,3,81.0
Confederacy,Paratroop Drop,G,2,89.0
Union,Paratroop Drop,Y,3,-3.0
Confederacy,Paratroop Drop,G,2,89.0
Union,Paratroop Drop,Z,3,22.0
Confederacy,Paratroop Drop,G,2,89.0
Union,Paratroop Drop,B,1,59.0
Confederacy,Paratroop Drop,H,2,-Infinity
Union,Force March,F,3,49.0
Confederacy,Paratroop Drop,H,2,49.0
Union,Force March,G,3,48.0
Confederacy,Paratroop Drop,H,2,49.0
Union,Force March,P,3,60.0
Confederacy,Paratroop Drop,H,2,60.0
Union,Force March,U,3,152.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,A,3,49.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,AA,3,23.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,AB,3,-1.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,AC,3,54.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,AD,3,7.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,BA,3,12.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,BB,3,24.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,BC,3,78.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,BD,3,42.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,C,3,81.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,D,3,34.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,E,3,53.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,F,3,49.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,G,3,48.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,I,3,85.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,J,3,24.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,K,3,92.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,L,3,96.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,M,3,3.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,N,3,48.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,O,3,42.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,P,3,60.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,Q,3,54.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,R,3,55.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,S,3,15.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,T,3,80.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,U,3,66.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,V,3,52.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,W,3,28.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,X,3,88.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,Y,3,4.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,Z,3,29.0
Confederacy,Paratroop Drop,H,2,152.0
Union,Paratroop Drop,B,1,59.0
Confederacy,Paratroop Drop,I,2,-Infinity
Union,Force March,F,3,5.0
Confederacy,Paratroop Drop,I,2,5.0
Union,Force March,G,3,4.0
Confederacy,Paratroop Drop,I,2,5.0
Union,Force March,P,3,16.0
Confederacy,Paratroop Drop,I,2,16.0
Union,Force March,U,3,22.0
Confederacy,Paratroop Drop,I,2,22.0
Union,Paratroop Drop,A,3,5.0
Confederacy,Paratroop Drop,I,2,22.0
Union,Paratroop Drop,AA,3,-21.0
Confederacy,Paratroop Drop,I,2,22.0
Union,Paratroop Drop,AB,3,-45.0
Confederacy,Paratroop Drop,I,2,22.0
Union,Paratroop Drop,AC,3,10.0
Confederacy,Paratroop Drop,I,2,22.0
Union,Paratroop Drop,AD,3,-37.0
Confederacy,Paratroop Drop,I,2,22.0
Union,Paratroop Drop,BA,3,-32.0
Confederacy,Paratroop Drop,I,2,22.0
Union,Paratroop Drop,BB,3,-20.0
Confederacy,Paratroop Drop,I,2,22.0
Union,Paratroop Drop,BC,3,34.0
Confederacy,Paratroop Drop,I,2,34.0
Union,Paratroop Drop,BD,3,-2.0
Confederacy,Paratroop Drop,I,2,34.0
Union,Paratroop Drop,C,3,37.0
Confederacy,Paratroop Drop,I,2,37.0
Union,Paratroop Drop,D,3,-10.0
Confederacy,Paratroop Drop,I,2,37.0
Union,Paratroop Drop,E,3,9.0
Confederacy,Paratroop Drop,I,2,37.0
Union,Paratroop Drop,F,3,5.0
Confederacy,Paratroop Drop,I,2,37.0
Union,Paratroop Drop,G,3,4.0
Confederacy,Paratroop Drop,I,2,37.0
Union,Paratroop Drop,H,3,-3.0
Confederacy,Paratroop Drop,I,2,37.0
Union,Paratroop Drop,J,3,-20.0
Confederacy,Paratroop Drop,I,2,37.0
Union,Paratroop Drop,K,3,48.0
Confederacy,Paratroop Drop,I,2,48.0
Union,Paratroop Drop,L,3,52.0
Confederacy,Paratroop Drop,I,2,52.0
Union,Paratroop Drop,M,3,-41.0
Confederacy,Paratroop Drop,I,2,52.0
Union,Paratroop Drop,N,3,4.0
Confederacy,Paratroop Drop,I,2,52.0
Union,Paratroop Drop,O,3,-2.0
Confederacy,Paratroop Drop,I,2,52.0
